id,tokens,ner_tags
4744,"[""As"", ""noted"", ""in"", ""our"", ""previous"", ""blog"", ""on"", ""Buhtrap"", "","", ""this"", ""gang"", ""has"", ""been"", ""actively"", ""targeting"", ""Russian"", ""businesses"", "","", ""mostly"", ""through"", ""spear-phishing"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 11, 84, 84, 84, 83, 84]"
4745,"[""It"", ""is"", ""thus"", ""interesting"", ""to"", ""see"", ""Buhtrap"", ""add"", ""strategic"", ""web"", ""compromises"", ""to"", ""their"", ""arsenal"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 80, 81, 82, 84, 84, 84, 84]"
4746,"[""The"", ""first"", ""malware"", ""we"", ""saw"", ""was"", ""the"", ""lurk"", ""downloader"", "","", ""which"", ""was"", ""distributed"", ""on"", ""October"", ""26th"", "".""]","[84, 84, 84, 84, 84, 84, 84, 64, 66, 84, 84, 84, 84, 84, 24, 26, 84]"
4747,"[""The"", ""executable"", ""would"", ""install"", ""the"", ""real"", ""Ammyy"", ""product"", "","", ""but"", ""would"", ""also"", ""launch"", ""a"", ""file"", ""called"", ""either"", ""AmmyyService.exe"", ""or"", ""AmmyySvc.exe"", ""which"", ""contained"", ""the"", ""malicious"", ""payload"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 47, 84, 47, 84, 84, 84, 84, 84, 84]"
4748,"[""Buhtrap"", ""is"", ""getting"", ""better"", ""at"", ""disguising"", ""the"", ""code"", ""they"", ""inject"", ""into"", ""compromised"", ""websites"", "".""]","[3, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 64, 66, 84]"
4749,"[""With"", ""the"", ""recent"", ""arrests"", ""of"", ""actors"", ""using"", ""the"", ""Lurk"", ""banking"", ""trojan"", "","", ""Buhtrap"", ""appears"", ""to"", ""be"", ""a"", ""likely"", ""alternative"", ""for"", ""actors"", ""wishing"", ""to"", ""target"", ""Russian"", ""banks"", ""and"", ""software"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 64, 65, 66, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 23, 11, 84, 84, 84]"
4750,"[""They"", ""have"", ""different"", ""functions"", ""and"", ""ACTs"", ""of"", ""spreading"", "","", ""but"", ""the"", ""same"", ""purpose"", ""\u2014"", ""to"", ""steal"", ""money"", ""from"", ""the"", ""accounts"", ""of"", ""businesses"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 11, 84]"
4751,"[""Our"", ""experts"", ""have"", ""found"", ""that"", ""cybercriminals"", ""are"", ""actively"", ""focusing"", ""on"", ""SMBs"", "","", ""and"", ""giving"", ""particular"", ""attention"", ""to"", ""accountants"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 67, 84, 84, 84, 84, 84, 84, 11, 84]"
4752,"[""The"", ""first"", ""encounter"", ""with"", ""Buhtrap"", ""was"", ""registered"", ""back"", ""in"", ""2014"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 27, 84]"
4753,"[""For"", ""now"", "","", ""we"", ""can"", ""call"", ""RTM"", ""one"", ""of"", ""the"", ""most"", ""active"", ""financial"", ""Trojans"", "".""]","[84, 84, 84, 84, 84, 84, 67, 84, 84, 84, 84, 84, 11, 84, 84]"
4754,"[""At"", ""that"", ""time"", ""it"", ""was"", ""the"", ""name"", ""of"", ""a"", ""cybercriminal"", ""group"", ""that"", ""was"", ""stealing"", ""money"", ""from"", ""Russian"", ""financial"", ""establishments"", ""\u2014"", ""to"", ""the"", ""tune"", ""of"", ""at"", ""least"", ""$150,000"", ""per"", ""hit"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 23, 8, 10, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
4755,"[""Buhtrap"", ""resurfaced"", ""in"", ""the"", ""beginning"", ""of"", ""2017"", ""in"", ""the"", ""TwoBee"", ""campaign"", "","", ""where"", ""it"", ""served"", ""primarily"", ""as"", ""means"", ""of"", ""malware"", ""delivery"", "".""]","[84, 84, 84, 84, 84, 84, 27, 84, 84, 80, 82, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
4756,"[""After"", ""the"", ""source"", ""codes"", ""of"", ""their"", ""tools"", ""became"", ""public"", ""in"", ""2016"", "","", ""the"", ""name"", ""Buhtrap"", ""was"", ""used"", ""for"", ""the"", ""financial"", ""Trojan"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 27, 84, 84, 84, 84, 84, 84, 84, 84, 64, 66, 84]"
4757,"[""Just"", ""like"", ""last"", ""time"", "","", ""Buhtrap"", ""is"", ""spreading"", ""through"", ""exploits"", ""embedded"", ""in"", ""news"", ""outlets"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 8, 10, 84]"
4758,"[""Estimating"", ""the"", ""damages"", ""is"", ""challenging"", "","", ""but"", ""as"", ""we"", ""learned"", "","", ""the"", ""criminals"", ""are"", ""siphoning"", ""off"", ""assets"", ""in"", ""transactions"", ""that"", ""do"", ""not"", ""exceed"", ""$15,000"", ""each"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
4759,"[""As"", ""explained"", ""later"", "","", ""we"", ""believe"", ""this"", ""campaign"", ""is"", ""financially-motivated"", ""and"", ""that"", ""it"", ""targets"", ""accounting"", ""departments"", ""in"", ""Russian"", ""businesses"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 8, 10, 84, 84, 11, 84]"
4760,"[""\"""", ""Buhgalter"", ""\"""", ""means"", ""\"""", ""accountant"", ""\"""", ""in"", ""Russian"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 23, 84]"
4761,"[""Seeing"", ""a"", ""campaign"", ""like"", ""this"", "","", ""inevitably"", ""the"", ""Anunak/Carbanak"", ""documented"", ""by"", ""Fox-IT"", ""and"", ""Kaspersky"", ""comes"", ""to"", ""mind"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 67, 84, 84, 7, 84, 7, 84, 84, 84, 84]"
4762,"[""The"", ""infection"", ""vector"", ""is"", ""similar"", "","", ""it"", ""uses"", ""a"", ""similar"", ""modified"", ""mimikatz"", ""application"", "","", ""and"", ""it"", ""uses"", ""a"", ""third-party"", ""remote"", ""access"", ""tool"", "","", ""changes"", ""system"", ""settings"", ""to"", ""allow"", ""concurrent"", ""RDP"", ""sessions"", "","", ""and"", ""so"", ""on"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 67, 84, 84, 84, 84, 84, 84, 64, 65, 65, 66, 84, 84, 84, 84, 84, 84, 84, 67, 84, 84, 84, 84, 84, 84]"
4763,"[""The"", ""second"", "","", ""aptly"", ""titled"", ""\"""", ""kontrakt87.doc"", ""\"""", "","", ""copies"", ""a"", ""generic"", ""telecommunications"", ""service"", ""contract"", ""from"", ""MegaFon"", "","", ""a"", ""large"", ""Russian"", ""mobile"", ""phone"", ""operator"", "".""]","[84, 84, 84, 84, 84, 84, 47, 84, 84, 84, 84, 84, 8, 10, 84, 84, 11, 84, 84, 84, 23, 8, 9, 10, 84]"
4764,"[""In"", ""addition"", ""to"", ""built-in"", ""functionalities"", "","", ""the"", ""operators"", ""of"", ""Careto"", ""can"", ""upload"", ""additional"", ""modules"", ""which"", ""can"", ""perform"", ""any"", ""malicious"", ""task"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 47, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
4765,"[""Careto"", ""'s"", ""Mask"", ""campaign"", ""we"", ""discovered"", ""relies"", ""on"", ""spear-phishing"", ""e-mails"", ""with"", ""links"", ""to"", ""a"", ""malicious"", ""website"", "".""]","[47, 84, 80, 82, 84, 84, 84, 84, 83, 82, 84, 84, 84, 84, 84, 84, 84]"
4766,"[""Sometimes"", "","", ""the"", ""attackers"", ""use"", ""sub-domains"", ""on"", ""the"", ""exploit"", ""websites"", "","", ""to"", ""make"", ""them"", ""seem"", ""more"", ""legitimate"", "".""]","[84, 84, 84, 84, 84, 67, 84, 84, 75, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
4767,"[""These"", ""sub-domains"", ""simulate"", ""sub-sections"", ""of"", ""the"", ""main"", ""newspapers"", ""in"", ""Spain"", ""plus"", ""some"", ""international"", ""ones"", ""like"", ""the"", ""Guardian"", ""and"", ""the"", ""Washington"", ""Post"", "".""]","[84, 84, 84, 84, 84, 84, 84, 11, 84, 23, 84, 84, 84, 84, 84, 84, 84, 84, 84, 8, 10, 84]"
4768,"[""The"", ""CVE-2012-0773"", ""was"", ""originally"", ""discovered"", ""by"", ""VUPEN"", ""and"", ""has"", ""an"", ""interesting"", ""story"", "".""]","[84, 79, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
4769,"[""In"", ""other"", ""words"", "","", ""the"", ""attackers"", ""attracted"", ""our"", ""attention"", ""by"", ""attempting"", ""to"", ""exploit"", ""Kaspersky"", ""Lab"", ""products"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 75, 64, 65, 66, 84]"
4770,"[""We"", ""initially"", ""became"", ""aware"", ""of"", ""Careto"", ""when"", ""we"", ""observed"", ""attempts"", ""to"", ""exploit"", ""a"", ""vulnerability"", ""in"", ""our"", ""products"", ""to"", ""make"", ""the"", ""malware"", ""\"""", ""invisible"", ""\"""", ""in"", ""the"", ""system"", "".""]","[84, 84, 84, 84, 84, 47, 84, 84, 84, 84, 84, 75, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
4771,"[""Most"", ""modules"", ""were"", ""created"", ""in"", ""2012"", "".""]","[84, 84, 84, 84, 84, 27, 84]"
4772,"[""The"", ""attackers"", ""began"", ""taking"", ""them"", ""offline"", ""in"", ""January"", ""2014"", "".""]","[84, 84, 84, 84, 84, 84, 84, 24, 26, 84]"
4773,"[""Last"", ""week"", ""we"", ""discussed"", ""Numbered"", ""Panda"", "","", ""a"", ""group"", ""that"", ""is"", ""also"", ""based"", ""out"", ""of"", ""China"", ""and"", ""is"", ""fairly"", ""well"", ""known"", ""to"", ""the"", ""security"", ""community"", "","", ""though"", ""by"", ""many"", ""names"", "".""]","[84, 84, 84, 84, 0, 2, 84, 84, 84, 84, 84, 84, 84, 84, 84, 23, 84, 84, 84, 84, 84, 84, 84, 4, 6, 84, 84, 84, 84, 84, 84]"
4774,"[""We"", ""revealed"", ""a"", ""Chinese-based"", ""adversary"", ""we"", ""crypt"", ""as"", ""Anchor"", ""Panda"", "","", ""a"", ""group"", ""with"", ""very"", ""specific"", ""tactics"", "","", ""techniques"", "","", ""and"", ""procedures"", ""("", ""TTPs"", "")"", ""and"", ""a"", ""keen"", ""interest"", ""in"", ""maritime"", ""operations"", ""and"", ""naval"", ""and"", ""aerospace"", ""technology"", "".""]","[84, 84, 84, 23, 84, 84, 84, 84, 0, 2, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 11, 84, 8, 10, 84]"
4775,"[""The"", ""campaign"", ""was"", ""active"", ""until"", ""January"", ""2014"", "","", ""but"", ""during"", ""our"", ""investigations"", ""the"", ""C&C"", ""servers"", ""were"", ""shut"", ""down"", "".""]","[84, 84, 84, 84, 84, 24, 26, 84, 84, 84, 84, 84, 84, 51, 84, 84, 84, 84, 84]"
4776,"[""This"", ""week"", ""we"", ""are"", ""going"", ""to"", ""discuss"", ""Clever"", ""Kitten"", "","", ""whom"", "","", ""by"", ""virtue"", ""of"", ""several"", ""indicators"", "","", ""we"", ""have"", ""affiliated"", ""with"", ""the"", ""Islamic"", ""Republic"", ""of"", ""Iran"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 20, 21, 21, 22, 84]"
4777,"[""Clever"", ""Kitten"", ""has"", ""moved"", ""to"", ""leveraging"", ""strategic"", ""web"", ""compromises"", "".""]","[0, 2, 84, 84, 84, 84, 80, 81, 82, 84]"
4778,"[""Clever"", ""Kitten"", ""actors"", ""have"", ""a"", ""strong"", ""affinity"", ""for"", ""PHP"", ""server-side"", ""attacks"", ""to"", ""make"", ""access"", "";"", ""this"", ""is"", ""relatively"", ""unique"", ""amongst"", ""targeted"", ""attackers"", ""who"", ""often"", ""favor"", ""targeting"", ""a"", ""specific"", ""individual"", ""at"", ""a"", ""specific"", ""organization"", ""using"", ""social"", ""engineering"", "".""]","[0, 2, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 11, 84, 84, 84, 84, 84, 8, 10, 84]"
4779,"[""Clever"", ""Kitten"", ""primarily"", ""targets"", ""global"", ""companies"", ""with"", ""strategic"", ""importance"", ""to"", ""countries"", ""that"", ""are"", ""contrary"", ""to"", ""Iranian"", ""interests"", "".""]","[0, 2, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
4780,"[""A"", ""Clever"", ""Kitten"", ""attack"", ""starts"", ""with"", ""the"", ""use"", ""of"", ""a"", ""web"", ""vulnerability"", ""scanner"", ""to"", ""conduct"", ""reconnaissance"", "".""]","[84, 0, 2, 84, 84, 84, 84, 84, 84, 84, 64, 65, 66, 84, 84, 84, 84]"
4781,"[""The"", ""scanner"", ""was"", ""identified"", ""as"", ""the"", ""Acunetix"", ""Web"", ""Vulnerability"", ""Scanner"", ""which"", ""is"", ""a"", ""commercial"", ""penetration"", ""testing"", ""tool"", ""that"", ""is"", ""readily"", ""available"", ""as"", ""a"", ""14-day"", ""trial"", "".""]","[84, 84, 84, 84, 84, 84, 44, 45, 45, 46, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
4782,"[""Once"", ""an"", ""exploitable"", ""page"", ""is"", ""identified"", "","", ""Clever"", ""Kitten"", ""will"", ""attempt"", ""to"", ""upload"", ""a"", ""PHP"", ""backdoor"", ""to"", ""gain"", ""remote"", ""access"", ""to"", ""the"", ""system"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
4783,"[""The"", ""reason"", ""for"", ""this"", ""is"", ""likely"", ""the"", ""availability"", ""of"", ""exploits"", ""against"", ""web"", ""browsers"", "","", ""which"", ""for"", ""a"", ""variety"", ""of"", ""reasons"", ""allows"", ""an"", ""attacker"", ""to"", ""bypass"", ""security"", ""features"", ""such"", ""as"", ""Data"", ""Execution"", ""Prevention"", ""("", ""DEP"", "")"", ""or"", ""Address"", ""Space"", ""Layout"", ""Randomization"", ""("", ""ASLR"", "")"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 48, 49, 50, 84, 51, 84, 84, 48, 49, 49, 50, 84, 51, 84, 84]"
4784,"[""Once"", ""an"", ""exploitable"", ""page"", ""is"", ""identified"", "","", ""the"", ""actor"", ""will"", ""attempt"", ""to"", ""upload"", ""a"", ""PHP"", ""backdoor"", ""to"", ""gain"", ""remote"", ""access"", ""to"", ""the"", ""system"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
4785,"[""In"", ""Clever"", ""Kitten"", ""'s"", ""attacks"", "","", ""the"", ""goal"", ""is"", ""lateral"", ""movement"", "";"", ""this"", ""is"", ""an"", ""attempt"", ""to"", ""move"", ""further"", ""into"", ""the"", ""target"", ""environment"", ""in"", ""order"", ""to"", ""begin"", ""intelligence"", ""collection"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
4786,"[""This"", ""activity"", ""is"", ""a"", ""longer"", ""tail"", ""for"", ""the"", ""actor"", ""than"", ""a"", ""spearphish"", "";"", ""this"", ""is"", ""likely"", ""based"", ""on"", ""the"", ""Clever"", ""Kitten"", ""background"", "","", ""which"", ""may"", ""be"", ""focused"", ""on"", ""web"", ""development/application"", ""testing"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 83, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
4787,"[""Without"", ""going"", ""too"", ""deep"", ""into"", ""the"", ""rabbit"", ""hole"", "","", ""there"", ""are"", ""several"", ""indicators"", ""pointing"", ""to"", ""an"", ""Iranian"", ""nexus"", "","", ""including"", ""language"", ""artifacts"", ""in"", ""the"", ""tool-marks"", ""used"", ""by"", ""the"", ""attacker"", "","", ""as"", ""well"", ""as"", ""network"", ""activity"", ""tying"", ""this"", ""actor"", ""to"", ""a"", ""very"", ""specific"", ""location"", ""that"", ""we"", ""have"", ""high"", ""confidence"", ""in"", ""not"", ""being"", ""spoofed"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 80, 82, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
4788,"[""Clever"", ""Kitten"", ""'s"", ""goal"", ""is"", ""to"", ""eventually"", ""be"", ""able"", ""to"", ""masquerade"", ""as"", ""a"", ""legitimate"", ""user"", ""by"", ""compromising"", ""credentials"", ""either"", ""through"", ""a"", ""pass-the-hash"", ""attack"", "","", ""or"", ""by"", ""dumping"", ""password"", ""hashes"", ""from"", ""a"", ""compromised"", ""host"", "".""]","[0, 2, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 80, 82, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
4789,"[""The"", ""campaign"", ""targets"", ""Middle"", ""Eastern"", ""organizations"", ""largely"", ""from"", ""the"", ""Lebanon"", ""and"", ""United"", ""Arab"", ""Emirates"", "","", ""though"", "","", ""Indian"", ""and"", ""Canadian"", ""companies"", ""with"", ""interests"", ""in"", ""those"", ""Middle"", ""Eastern"", ""countries"", ""are"", ""also"", ""targeted"", "".""]","[84, 84, 84, 20, 22, 84, 84, 84, 84, 23, 84, 23, 11, 11, 84, 84, 84, 23, 84, 23, 84, 84, 84, 84, 84, 20, 22, 84, 84, 84, 84, 84]"
4790,"[""There"", ""are"", ""new"", ""TTPs"", ""used"", ""in"", ""this"", ""attack"", ""\u2013"", ""for"", ""example"", ""Agent_Drable"", ""is"", ""leveraging"", ""the"", ""Django"", ""Python"", ""framework"", ""for"", ""command"", ""and"", ""control"", ""infrastructure"", "","", ""the"", ""technical"", ""details"", ""of"", ""which"", ""are"", ""outlined"", ""later"", ""in"", ""the"", ""blog"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 67, 51, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
4791,"[""n"", ""summary"", "","", ""Cold"", ""River"", ""is"", ""a"", ""sophisticated"", ""threat"", ""actor"", ""making"", ""malicious"", ""use"", ""of"", ""DNS"", ""tunneling"", ""for"", ""command"", ""and"", ""control"", ""activities"", "","", ""compelling"", ""lure"", ""documents"", "","", ""and"", ""previously"", ""unknown"", ""implants"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 64, 66, 84, 80, 81, 81, 82, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84]"
4792,"[""Some"", ""of"", ""the"", ""exploit"", ""server"", ""paths"", ""contain"", ""modules"", ""that"", ""appear"", ""to"", ""have"", ""been"", ""designed"", ""to"", ""infect"", ""Linux"", ""computers"", "","", ""but"", ""we"", ""have"", ""not"", ""yet"", ""located"", ""the"", ""Linux"", ""backdoor"", "".""]","[84, 84, 84, 75, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 15, 84, 84, 84, 84, 84, 84, 84, 84, 84, 15, 84, 84]"
4793,"[""The"", ""campaign"", ""targets"", ""Middle"", ""Eastern"", ""organizations"", ""largely"", ""from"", ""the"", ""Lebanon"", ""and"", ""United"", ""Arab"", ""Emirates"", "","", ""though"", "","", ""Indian"", ""and"", ""Canadian"", ""companies"", ""with"", ""interests"", ""in"", ""those"", ""Middle"", ""Eastern"", ""countries"", ""may"", ""have"", ""also"", ""been"", ""targeted"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 23, 84, 23, 8, 10, 84, 84, 84, 23, 84, 23, 84, 84, 84, 84, 84, 20, 22, 84, 84, 84, 84, 84, 84, 84]"
4794,"[""The"", ""decoy"", ""documents"", ""used"", ""by"", ""the"", ""InPage"", ""exploits"", ""suggest"", ""that"", ""the"", ""targets"", ""are"", ""likely"", ""to"", ""be"", ""politically"", ""or"", ""militarily"", ""motivated"", "".""]","[84, 64, 66, 84, 84, 84, 51, 75, 84, 84, 84, 84, 84, 84, 84, 84, 11, 84, 11, 84, 84]"
4795,"[""The"", ""use"", ""of"", ""InPage"", ""as"", ""an"", ""attack"", ""vector"", ""is"", ""not"", ""commonly"", ""seen"", "","", ""with"", ""the"", ""only"", ""previously"", ""noted"", ""attacks"", ""being"", ""documented"", ""by"", ""Kaspersky"", ""in"", ""late"", ""2016"", "".""]","[84, 84, 84, 67, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 7, 84, 24, 26, 84]"
4796,"[""The"", ""decoy"", ""documents"", ""dropped"", ""suggest"", ""that"", ""the"", ""targets"", ""are"", ""likely"", ""to"", ""be"", ""politically"", ""or"", ""militarily"", ""motivated"", "","", ""with"", ""subjects"", ""such"", ""as"", ""Intelligence"", ""reports"", ""and"", ""political"", ""situations"", ""being"", ""used"", ""as"", ""lure"", ""documents"", "".""]","[84, 44, 46, 84, 84, 84, 84, 84, 84, 84, 84, 84, 11, 84, 11, 84, 84, 84, 84, 84, 84, 84, 84, 84, 11, 84, 84, 84, 84, 84, 84, 84]"
4797,"[""While"", ""documents"", ""designed"", ""to"", ""exploit"", ""the"", ""InPage"", ""software"", ""are"", ""rare"", "","", ""they"", ""are"", ""not"", ""new"", ""\u2013"", ""however"", ""in"", ""recent"", ""weeks"", ""Unit42"", ""has"", ""observed"", ""numerous"", ""InPage"", ""exploits"", ""leveraging"", ""similar"", ""shellcode"", "","", ""suggesting"", ""continued"", ""use"", ""of"", ""the"", ""exploit"", ""previously"", ""discussed"", ""by"", ""Kaspersky"", "".""]","[84, 84, 84, 84, 75, 84, 64, 66, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 7, 84, 84, 84, 51, 75, 84, 84, 84, 84, 84, 84, 84, 84, 84, 75, 84, 84, 84, 7, 84]"
4798,"[""Confucius"", ""targeted"", ""a"", ""particular"", ""set"", ""of"", ""individuals"", ""in"", ""South"", ""Asian"", ""countries"", "","", ""such"", ""as"", ""military"", ""personnel"", ""and"", ""businessmen"", "","", ""among"", ""others"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 8, 10, 84, 11, 84, 84, 84, 84]"
4799,"[""Tweety"", ""Chat"", ""'s"", ""Android"", ""version"", ""can"", ""record"", ""audio"", "","", ""too"", "".""]","[64, 66, 84, 15, 84, 84, 84, 84, 84, 84, 84]"
4800,"[""Confucius'"", ""operations"", ""include"", ""deploying"", ""bespoke"", ""backdoors"", ""and"", ""stealing"", ""files"", ""from"", ""their"", ""victim"", ""'s"", ""systems"", ""with"", ""tailored"", ""file"", ""stealers"", "","", ""some"", ""of"", ""which"", ""bore"", ""resemblances"", ""to"", ""Patchwork"", ""'s"", "".""]","[84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 3, 84, 84]"
4801,"[""Compared"", ""to"", ""Patchwork"", "","", ""whose"", ""Trojanized"", ""documents"", ""exploit"", ""at"", ""least"", ""five"", ""security"", ""flaws"", "","", ""Confucius'"", ""backdoors"", ""are"", ""delivered"", ""through"", ""Office"", ""files"", ""exploiting"", ""memory"", ""corruption"", ""vulnerabilities"", ""CVE-2015-1641"", ""and"", ""CVE-2017-11882"", "".""]","[84, 84, 3, 84, 84, 84, 84, 75, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 84, 79, 84, 79, 84]"
