id,tokens,ner_tags
2491,"[""In"", ""this"", ""sample"", "","", ""however"", "","", ""the"", ""module"", ""names"", ""were"", ""changed"", ""from"", ""actors"", ""and"", ""characters\u2019"", ""names"", ""to"", ""car"", ""models"", "","", ""namely"", ""BMW_x1\u201d"", "","", ""BMW_x2\u201d"", ""and"", ""up"", ""to"", ""BMW_x8\u201d"", "".""]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 4, 26, 4, 26, 26, 26, 4, 26]"
2492,"[""But"", "","", ""thanks"", ""to"", ""the"", ""attackers"", ""known"", ""affection"", ""for"", ""decoy"", ""documents"", ""that"", ""pose"", ""as"", ""news"", ""summaries"", "","", ""we"", ""were"", ""able"", ""to"", ""date"", ""the"", ""campaign"", ""back"", ""to"", ""March"", ""2018"", "".""]","[26, 26, 26, 26, 26, 0, 26, 26, 26, 12, 13, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 10, 11, 26]"
2493,"[""With"", ""the"", ""experience"", ""gained"", ""from"", ""the"", ""APT"", ""attack"", ""that"", ""began"", ""in"", ""March"", ""2017"", "","", ""it"", ""seems"", ""this"", ""campaign"", ""has"", ""evolved"", ""into"", ""an"", ""attack"", ""with"", ""new"", ""capabilities"", "","", ""and"", ""an"", ""even"", ""more"", ""specific"", ""target"", "","", ""over"", ""a"", ""year"", ""later"", "".""]","[26, 26, 26, 26, 26, 26, 2, 3, 26, 26, 26, 10, 11, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
2494,"[""These"", ""unknown"", ""actors"", ""continued"", ""launching"", ""DDoS"", ""attacks"", ""over"", ""the"", ""next"", ""few"", ""years"", "".""]","[26, 0, 1, 26, 26, 2, 26, 26, 26, 26, 26, 26, 26]"
2495,"[""For"", ""simplicity"", "","", ""Kaspersky"", ""is"", ""calling"", ""them"", ""the"", ""BlackEnergy"", ""APT"", ""group"", "".""]","[26, 26, 26, 6, 26, 26, 26, 26, 1, 26, 26, 26]"
2496,"[""Since"", ""the"", ""middle"", ""of"", ""2015"", "","", ""one"", ""of"", ""the"", ""preferred"", ""attack"", ""vectors"", ""for"", ""BlackEnergy"", ""in"", ""Ukraine"", ""has"", ""been"", ""Excel"", ""documents"", ""with"", ""macros"", ""that"", ""drop"", ""the"", ""Trojan"", ""to"", ""disk"", ""if"", ""the"", ""user"", ""chooses"", ""to"", ""run"", ""the"", ""script"", ""in"", ""the"", ""document"", "".""]","[26, 26, 10, 11, 11, 26, 26, 26, 26, 26, 26, 26, 26, 0, 26, 14, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
2497,"[""A"", ""very"", ""good"", ""analysis"", ""and"", ""overview"", ""of"", ""the"", ""BlackEnergy"", ""attacks"", ""in"", ""Ukraine"", ""throughout"", ""2014"", ""and"", ""2015"", ""was"", ""published"", ""by"", ""the"", ""Ukrainian"", ""security"", ""firm"", ""Cys"", ""Centrum"", ""the"", ""text"", ""is"", ""only"", ""available"", ""in"", ""Russian"", ""for"", ""now"", "","", ""but"", ""can"", ""be"", ""read"", ""via"", ""Google"", ""Translate"", "".""]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 10, 26, 10, 26, 26, 26, 26, 26, 26, 26, 6, 7, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
2498,"[""The"", ""earliest"", ""signs"", ""of"", ""destructive"", ""payloads"", ""with"", ""BlackEnergy"", ""go"", ""back"", ""as"", ""far"", ""as"", ""June"", ""2014"", "".""]","[26, 26, 26, 26, 2, 3, 26, 0, 26, 26, 26, 26, 26, 10, 11, 26]"
2499,"[""BlackEnergy"", ""is"", ""a"", ""highly"", ""dynamic"", ""threat"", ""actor"", ""and"", ""the"", ""current"", ""attacks"", ""in"", ""Ukraine"", ""indicate"", ""that"", ""destructive"", ""actions"", ""are"", ""on"", ""their"", ""main"", ""agenda"", "","", ""in"", ""addition"", ""to"", ""compromising"", ""industrial"", ""control"", ""installations"", ""and"", ""espionage"", ""activities"", "".""]","[0, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 14, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
2500,"[""Kaspersky"", ""will"", ""continue"", ""to"", ""monitor"", ""the"", ""BlackEnergy"", ""attacks"", ""in"", ""Ukraine"", ""and"", ""update"", ""our"", ""readers"", ""with"", ""more"", ""data"", ""when"", ""available"", "".""]","[6, 26, 26, 26, 26, 26, 0, 26, 26, 14, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
2501,"[""From"", ""Buhtrap"", ""perpetrating"", ""cybercrime"", ""for"", ""financial"", ""gain"", "","", ""its"", ""toolset"", ""has"", ""been"", ""expanded"", ""with"", ""malware"", ""used"", ""to"", ""conduct"", ""espionage"", ""in"", ""Eastern"", ""Europe"", ""and"", ""Central"", ""Asia"", "".""]","[26, 0, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 14, 15, 26, 14, 15, 26]"
2502,"[""Throughout"", ""our"", ""tracking"", "","", ""we've"", ""seen"", ""this"", ""group"", ""deploy"", ""its"", ""main"", ""backdoor"", ""as"", ""well"", ""as"", ""other"", ""tools"", ""against"", ""various"", ""victims"", "","", ""but"", ""June"", ""2019"", ""was"", ""the"", ""first"", ""time"", ""we"", ""saw"", ""the"", ""Buhtrap"", ""group"", ""use"", ""a"", ""zero-day"", ""exploit"", ""as"", ""part"", ""of"", ""a"", ""campaign"", "".""]","[26, 26, 26, 26, 6, 26, 0, 1, 26, 26, 26, 20, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 10, 11, 26, 26, 26, 26, 26, 26, 26, 0, 26, 26, 26, 2, 3, 26, 26, 26, 26, 26, 26]"
2503,"[""In"", ""that"", ""case"", "","", ""we"", ""observed"", ""Buhtrap"", ""using"", ""a"", ""local"", ""privilege"", ""escalation"", ""exploit"", "","", ""CVE-2019-1132"", "","", ""against"", ""one"", ""of"", ""its"", ""victims"", "".""]","[26, 26, 26, 26, 26, 26, 0, 26, 26, 26, 26, 26, 26, 26, 22, 26, 26, 26, 26, 26, 26, 26]"
2504,"[""However"", "","", ""as"", ""the"", ""shift"", ""in"", ""targets"", ""occurred"", ""before"", ""the"", ""source"", ""code"", ""leak"", "","", ""we"", ""assess"", ""with"", ""high"", ""confidence"", ""that"", ""the"", ""same"", ""people"", ""behind"", ""the"", ""first"", ""Buhtrap"", ""malware"", ""attacks"", ""against"", ""businesses"", ""and"", ""banks"", ""are"", ""also"", ""involved"", ""in"", ""targeting"", ""governmental"", ""institutions"", "".""]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 0, 26, 26, 26, 16, 26, 16, 26, 26, 26, 26, 26, 16, 17, 26]"
2505,"[""When"", ""Buhtrap"", ""was"", ""targeting"", ""businesses"", "","", ""the"", ""decoy"", ""documents"", ""would"", ""typically"", ""be"", ""contracts"", ""or"", ""invoices"", "".""]","[26, 0, 26, 26, 16, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
2506,"[""The"", ""Buhtrap"", ""group"", ""is"", ""well"", ""known"", ""for"", ""its"", ""targeting"", ""of"", ""financial"", ""institutions"", ""and"", ""businesses"", ""in"", ""Russia"", "".""]","[26, 0, 26, 26, 26, 26, 26, 26, 26, 26, 16, 17, 26, 26, 26, 14, 26]"
2507,"[""Figure"", ""2"", ""is"", ""a"", ""typical"", ""example"", ""of"", ""a"", ""generic"", ""invoice"", ""the"", ""group"", ""used"", ""in"", ""a"", ""campaign"", ""in"", ""2014"", "".""]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 0, 26, 26, 26, 26, 26, 10, 26]"
2508,"[""When"", ""the"", ""group's"", ""focus"", ""shifted"", ""to"", ""banks"", "","", ""the"", ""decoy"", ""documents"", ""were"", ""related"", ""to"", ""banking"", ""system"", ""regulations"", ""or"", ""advisories"", ""from"", ""FinCERT"", "","", ""an"", ""organization"", ""created"", ""by"", ""the"", ""Russian"", ""government"", ""to"", ""provide"", ""help"", ""and"", ""guidance"", ""to"", ""its"", ""financial"", ""institutions"", "".""]","[26, 26, 0, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 6, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
2509,"[""We"", ""confirmed"", ""that"", ""this"", ""is"", ""a"", ""DarkHydrus"", ""Group's"", ""new"", ""attack"", ""targeting"", ""Middle"", ""East"", ""region"", "".""]","[26, 26, 26, 26, 26, 26, 0, 26, 26, 26, 26, 14, 15, 15, 26]"
2510,"[""In"", ""July"", ""2018"", "","", ""Palo"", ""Alto"", ""disclosed"", ""DarkHydrus"", ""Group"", ""which"", ""showed"", ""its"", ""special"", ""interest"", ""to"", ""governments"", ""in"", ""Middle"", ""East"", "".""]","[26, 26, 26, 26, 6, 7, 26, 0, 26, 26, 26, 26, 26, 26, 26, 16, 26, 26, 26, 26]"
2511,"[""Prior"", ""to"", ""that"", ""report"", "","", ""we"", ""published"", ""detail"", ""analysis"", ""on"", ""malware"", ""exploiting"", ""CVE-2018-8414"", ""vulnerability"", ""(remote"", ""code"", ""execution"", ""in"", ""SettingContent-ms)"", "","", ""which"", ""is"", ""believed"", ""a"", ""work"", ""of"", ""DarkHydrus"", "".""]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 22, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 0, 26]"
2512,"[""However"", "","", ""the"", ""final"", ""payload"", ""is"", ""something"", ""that"", ""welivesecurity"", ""have"", ""never"", ""seen"", ""associated"", ""with"", ""Buhtrap"", "".""]","[26, 26, 26, 26, 26, 26, 26, 26, 6, 26, 26, 26, 26, 26, 0, 26]"
2513,"[""It's"", ""coincident"", ""that"", ""both"", ""'darkhydrus'"", ""APT"", ""group"", ""name"", ""and"", ""\u2018Williams\u2019"", ""user"", ""name"", ""in"", ""PDB"", ""path"", ""found"", ""in"", ""this"", ""Twitter"", ""user"", "".""]","[26, 26, 26, 26, 0, 26, 26, 26, 26, 0, 26, 26, 26, 26, 26, 26, 26, 26, 18, 19, 26]"
2514,"[""In"", ""recent"", ""APT"", ""incidents"", "","", ""Dark"", ""Hydruns"", ""tend"", ""to"", ""adopt"", ""Office"", ""VBA"", ""macro"", ""instead"", ""of"", ""Office"", ""0day"", ""vulnerability"", ""in"", ""the"", ""consideration"", ""of"", ""cost"", ""reduction"", "".""]","[26, 26, 26, 26, 26, 0, 1, 26, 26, 26, 8, 9, 9, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
2515,"[""ASERT"", ""uncovered"", ""a"", ""credential"", ""theft"", ""campaign"", ""we"", ""call"", ""LUCKY"", ""ELEPHANT"", ""where"", ""attackers"", ""masquerade"", ""as"", ""legitimate"", ""entities"", ""such"", ""as"", ""foreign"", ""government"", "","", ""telecommunications"", "","", ""and"", ""military"", "".""]","[6, 26, 26, 26, 26, 26, 26, 26, 0, 1, 26, 2, 3, 26, 26, 26, 26, 26, 16, 17, 26, 16, 26, 26, 16, 26]"
2516,"[""From"", ""at"", ""least"", ""February"", ""2019"", ""to"", ""present"", "","", ""the"", ""actors"", ""in"", ""the"", ""LUCKY"", ""ELEPHANT"", ""campaign"", ""copied"", ""webpages"", ""to"", ""mimic"", ""South"", ""Asian"", ""government"", ""websites"", ""as"", ""well"", ""as"", ""Microsoft"", ""Outlook"", ""365"", ""login"", ""pages"", ""and"", ""hosted"", ""them"", ""on"", ""their"", ""own"", ""doppelganger"", ""domains"", "","", ""presumably"", ""to"", ""trick"", ""victims"", ""into"", ""providing"", ""login"", ""credentials"", "".""]","[26, 26, 26, 10, 11, 26, 26, 26, 26, 26, 26, 26, 0, 1, 26, 26, 26, 26, 26, 16, 17, 17, 17, 26, 26, 26, 18, 19, 26, 26, 26, 26, 2, 3, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
2517,"[""ASERT"", ""suspects"", ""that"", ""the"", ""Actors"", ""use"", ""phishing"", ""emails"", ""to"", ""lure"", ""victims"", ""to"", ""the"", ""doppelganger"", ""websites"", ""and"", ""entice"", ""users"", ""to"", ""enter"", ""their"", ""credentials"", "".""]","[6, 26, 26, 26, 26, 26, 2, 3, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
2518,"[""It"", ""is"", ""important"", ""to"", ""note"", ""that"", ""one"", ""domain"", "","", ""yahoomail[.]cf"", ""is"", ""only"", ""associated"", ""with"", ""this"", ""group"", ""from"", ""February"", ""2019"", ""onward"", "".""]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 0, 26, 10, 11, 26, 26]"
2519,"[""In"", ""late"", ""2018"", "","", ""the"", ""domain"", ""was"", ""associated"", ""with"", ""a"", ""different"", ""APT"", ""group"", ""/"", ""campaign"", ""of"", ""Chinese"", ""origin"", "".""]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 0, 1, 26, 26, 26, 14, 15, 26]"
2520,"[""Based"", ""on"", ""our"", ""analysis"", ""into"", ""the"", ""activity"", "","", ""ASERT"", ""deems"", ""with"", ""moderate"", ""confidence"", ""that"", ""an"", ""Indian"", ""APT"", ""group"", ""is"", ""behind"", ""the"", ""LUCKY"", ""ELEPHANT"", ""campaign"", "".""]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 0, 1, 1, 26, 26, 26, 2, 3, 3, 26]"
2521,"[""The"", ""targets"", ""are"", ""typical"", ""of"", ""known"", ""Indian"", ""APT"", ""activity"", ""and"", ""the"", ""infrastructure"", ""was"", ""previously"", ""used"", ""by"", ""an"", ""Indian"", ""APT"", ""group"", "".""]","[26, 26, 26, 26, 26, 26, 14, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 0, 1, 26]"
2522,"[""DoNot"", ""Team"", ""has"", ""a"", ""history"", ""of"", ""heavily"", ""targeting"", ""Pakistan"", "","", ""in"", ""addition"", ""to"", ""other"", ""neighboring"", ""countries"", "".""]","[0, 1, 26, 26, 26, 26, 26, 26, 14, 26, 26, 26, 26, 26, 14, 15, 26]"
2523,"[""The"", ""360"", ""Intelligence"", ""Center"", ""observed"", ""four"", ""distinct"", ""campaigns"", ""against"", ""Pakistan"", ""since"", ""2017"", ""(link)"", "","", ""recently"", ""targeting"", ""Pakistani"", ""businessmen"", ""working"", ""in"", ""China"", "".""]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 14, 26, 26, 26, 26, 26, 26, 18, 19, 26, 26, 26, 26]"
2524,"[""DoNot"", ""Team\u2019s"", ""confirmed"", ""use"", ""of"", ""this"", ""IP"", ""dates"", ""back"", ""to"", ""September"", ""2018"", "","", ""with"", ""a"", ""six-month"", ""gap"", ""until"", ""it"", ""was"", ""used"", ""to"", ""host"", ""doppelganger"", ""domains"", ""for"", ""the"", ""LUCKY"", ""ELEPHANT"", ""campaign"", ""in"", ""early"", ""February"", "".""]","[0, 26, 26, 26, 26, 26, 26, 26, 26, 26, 10, 11, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
2525,"[""One"", ""of"", ""the"", ""IP"", ""addresses"", "","", ""128.127.105.13"", "","", ""was"", ""previously"", ""used"", ""by"", ""the"", ""DoNot"", ""Team"", ""(aka"", ""APT-C-35)"", "","", ""a"", ""suspected"", ""Indian"", ""APT"", ""group"", "".""]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 0, 1, 26, 26, 26, 26, 26, 14, 26, 26, 26]"
2526,"[""The"", ""actors"", ""behind"", ""LUCKY"", ""ELEPHANT"", ""recognize"", ""the"", ""effectiveness"", ""and"", ""use"", ""doppelganger"", ""webpages"", ""nearly"", ""identical"", ""to"", ""legitimate"", ""sites"", "","", ""enticing"", ""users"", ""to"", ""input"", ""their"", ""credentials"", "".""]","[26, 26, 26, 0, 1, 26, 26, 26, 26, 26, 8, 9, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
2527,"[""The"", ""heavier"", ""targeting"", ""in"", ""Pakistan"", ""adheres"", ""to"", ""historical"", ""targeting"", ""and"", ""the"", ""ongoing"", ""tension"", ""between"", ""the"", ""two"", ""countries"", "","", ""which"", ""has"", ""escalated"", ""since"", ""a"", ""terrorist"", ""attack"", ""in"", ""Kashmir"", ""on"", ""14"", ""February"", ""2019"", "".""]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 2, 3, 26, 26, 26, 10, 11, 11, 26]"
2528,"[""The"", ""targeting"", ""of"", ""Pakistan"", "","", ""Bangladesh"", "","", ""Sri"", ""Lanka"", "","", ""Maldives"", "","", ""Myanmar"", "","", ""Nepal"", "","", ""and"", ""the"", ""Shanghai"", ""Cooperation"", ""Organization"", ""are"", ""all"", ""historical"", ""espionage"", ""targets"", ""by"", ""India"", "".""]","[26, 26, 26, 14, 26, 14, 26, 14, 15, 26, 14, 26, 14, 26, 14, 26, 26, 26, 16, 17, 17, 26, 26, 26, 0, 26, 26, 14, 26]"
2529,"[""However"", "","", ""it"", ""is"", ""clear"", ""is"", ""that"", ""Donot"", ""are"", ""actively"", ""establishing"", ""infrastructure"", ""and"", ""are"", ""targeting"", ""governments"", ""in"", ""South"", ""Asia"", "".""]","[26, 26, 26, 26, 26, 26, 26, 0, 26, 26, 26, 26, 26, 26, 26, 26, 26, 14, 15, 26]"
2530,"[""First"", ""attack"", ""of"", ""this"", ""campaign"", ""took"", ""place"", ""in"", ""May"", ""2018"", "".""]","[2, 3, 26, 26, 26, 26, 26, 26, 10, 11, 26]"
2531,"[""Arbor"", ""also"", ""published"", ""APT"", ""research"", ""on"", ""this"", ""group"", "","", ""and"", ""named"", ""it"", ""\u2018Donot\u2019"", "".""]","[6, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 0, 26]"
2532,"[""Donot"", ""attacked"", ""government"", ""agencies"", "","", ""aiming"", ""for"", ""classified"", ""intelligence"", "".""]","[0, 26, 16, 17, 26, 26, 26, 12, 26, 26]"
2533,"[""We"", ""identified"", ""this"", ""APT"", ""group"", ""coded"", ""as"", ""\u2018APT-C-35\u2019"", ""in"", ""2017"", "","", ""who"", ""is"", ""mainly"", ""targeting"", ""Pakistan"", ""and"", ""other"", ""South"", ""Asian"", ""countries"", ""for"", ""cyber"", ""espionage"", "".""]","[26, 26, 26, 26, 26, 26, 26, 0, 26, 26, 26, 26, 26, 26, 26, 14, 26, 26, 14, 15, 26, 26, 26, 26, 26]"
2534,"[""At"", ""least"", ""4"", ""attack"", ""campaigns"", ""against"", ""Pakistan"", ""have"", ""been"", ""observed"", ""by"", ""us"", ""since"", ""2017"", "".""]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 10, 11, 26]"
2535,"[""Spear"", ""phishing"", ""emails"", ""with"", ""vulnerable"", ""Office"", ""documents"", ""or"", ""malicious"", ""macros"", ""are"", ""sent"", ""to"", ""victims"", "".""]","[8, 9, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
2536,"[""In"", ""the"", ""latest"", ""attack"", "","", ""Donot"", ""group"", ""is"", ""targeting"", ""Pakistani"", ""businessman"", ""working"", ""in"", ""China"", "".""]","[26, 26, 26, 26, 26, 0, 1, 26, 26, 18, 19, 26, 26, 14, 26]"
2537,"[""Two"", ""unique"", ""malware"", ""frameworks"", "","", ""EHDevel"", ""and"", ""yty"", "","", ""are"", ""developed"", ""by"", ""attackers"", "".""]","[26, 26, 26, 26, 26, 8, 26, 8, 26, 26, 26, 26, 0, 26]"
2538,"[""wuaupdt.exe"", ""is"", ""a"", ""CMD"", ""backdoor"", "","", ""which"", ""can"", ""receive"", ""and"", ""execute"", ""CMD"", ""commands"", ""sent"", ""from"", ""C2"", "".""]","[4, 26, 26, 8, 26, 26, 26, 26, 24, 26, 24, 25, 25, 26, 26, 26, 26]"
2539,"[""Furthermore"", "","", ""it"", ""has"", ""similar"", ""code"", ""logic"", ""as"", ""previous"", ""ones"", ""wuaupdt.exe"", ""in"", ""this"", ""attack"", ""appears"", ""in"", ""previous"", ""Donot"", ""attack"", "","", ""and"", ""C2"", ""addresses"", ""are"", ""same"", ""to"", ""previous"", ""ones"", "".""]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 4, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
2540,"[""From"", ""the"", ""attack"", ""activity"", ""captured"", ""this"", ""time"", "","", ""it"", ""is"", ""obvious"", ""that"", ""Donot"", ""APT"", ""group"", ""is"", ""still"", ""keen"", ""on"", ""Pakistan"", ""as"", ""primary"", ""target"", ""of"", ""attack"", "","", ""and"", ""even"", ""expands"", ""scope"", ""of"", ""attack"", ""to"", ""include"", ""Pakistani"", ""staffs"", ""and"", ""institutions"", ""in"", ""China"", "".""]","[26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 0, 1, 1, 26, 26, 26, 26, 14, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 14, 26]"
2541,"[""Buhtrap"", ""still"", ""make"", ""extensive"", ""use"", ""of"", ""NSIS"", ""installers"", ""as"", ""droppers"", ""and"", ""these"", ""are"", ""mainly"", ""delivered"", ""through"", ""malicious"", ""documents"", "".""]","[0, 26, 26, 26, 26, 26, 0, 1, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
2542,"[""They"", ""first"", ""came"", ""to"", ""light"", ""in"", ""2016"", "","", ""when"", ""they"", ""managed"", ""to"", ""steal"", ""sensitive"", ""information"", ""from"", ""the"", ""US"", ""Democratic"", ""National"", ""Committee"", ""(DNC)"", "".""]","[26, 26, 26, 26, 26, 26, 10, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 16, 26]"
2543,"[""Earworm"", ""first"", ""came"", ""to"", ""light"", ""in"", ""2016"", "","", ""when"", ""they"", ""managed"", ""to"", ""steal"", ""sensitive"", ""information"", ""from"", ""the"", ""US"", ""Democratic"", ""National"", ""Committee"", ""(DNC)"", "".""]","[0, 26, 26, 26, 26, 26, 10, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 16, 26]"
2544,"[""They"", ""were"", ""also"", ""behind"", ""an"", ""attack"", ""on"", ""the"", ""World"", ""Anti-Doping"", ""Agency"", ""(WADA)"", "","", ""in"", ""which"", ""they"", ""leaked"", ""confidential"", ""information"", ""about"", ""several"", ""drug"", ""tests"", "".""]","[0, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 16, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
2545,"[""SPLM"", "","", ""GAMEFISH"", "","", ""and"", ""Zebrocy"", ""delivery"", ""all"", ""maintain"", ""their"", ""own"", ""clusters"", "","", ""but"", ""frequently"", ""overlap"", ""later"", "".""]","[0, 26, 0, 26, 26, 0, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26]"
2546,"[""Our"", ""previous"", ""post"", ""on"", ""Sofacy's"", ""2017"", ""activity"", ""stepped"", ""away"", ""from"", ""the"", ""previously"", ""covered"", ""headline"", ""buzz"", ""presenting"", ""their"", ""association"", ""with"", ""previously"", ""known"", ""political"", ""hacks"", ""and"", ""interest"", ""in"", ""Europe"", ""and"", ""the"", ""US"", "","", ""and"", ""examines"", ""their"", ""under-reported"", ""ongoing"", ""activity"", ""in"", ""middle"", ""east"", "","", ""central"", ""asia"", "","", ""and"", ""now"", ""a"", ""shift"", ""in"", ""targeting"", ""further"", ""east"", "","", ""including"", ""China"", "","", ""along"", ""with"", ""an"", ""overlap"", ""surprise"", "".""]","[26, 26, 26, 26, 0, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 14, 26, 26, 14, 26, 26, 26, 26, 26, 26, 26, 26, 14, 15, 26, 14, 15, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 14, 26, 26, 26, 26, 26, 26, 26]"
